metabolite,pval,padj,py.value,comparison,FC,log2FC
Phosphoenolpyruvic acid,0.823,0.874208889,0.058384782,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.998394873,-0.002317569
Pipecolinic acid,0.00551,0.013717604,1.862721733,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.247915576,0.319520336
Prolinamide,0.169,0.234831395,0.629243841,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.154987763,0.207877567
Proline,6.74E-05,0.000447461,3.349244703,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.623708999,0.699293096
Prolylglycine,0.00876,0.020729109,1.683419367,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.328608082,0.409915596
Prolylleucine_1,0.138,0.198686747,0.701831101,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.814132708,-0.296664114
Prolylleucine_2,0.0605,0.103282143,0.98597476,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.795553606,-0.32996895
Propionylcarnitine,0.138,0.198686747,0.701831101,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.210836554,0.276004134
Pyrene,0.000539,0.001981862,2.702926691,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.59569881,-0.747345017
Pyridoxal,1.44E-09,3.44E-07,6.463239607,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.7990465,1.484935454
Pyridoxine,0.00551,0.013717604,1.862721733,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.666417332,0.73674975
Pyroglutamic acid,1,1,0,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.975925994,-0.035156345
Pyruvic acid,1,1,0,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.002709811,0.003904143
Rexamino,0.024,0.0478,1.320572103,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.511027214,-0.968527974
Riboflavin,0.823,0.874208889,0.058384782,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.227060179,0.295206005
SAICA-riboside,0.00697,0.016826566,1.774004516,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.586190877,-0.770557578
Salicylic acid,0.259,0.341994475,0.46598091,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.778465241,-0.361295471
Serine,0.00382,0.010374773,1.984021408,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.224126402,0.291752536
Serotonin,0.0605,0.103282143,0.98597476,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.283750941,0.360365334
Spermine,0.959,0.971190678,0.012695495,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.999117472,-0.001273781
Succinic acid,0.00621,0.015300928,1.815282233,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,5.333245774,2.415013814
Sugar alcochol (C5),1.98E-05,0.000152652,3.816298603,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.182554301,1.126017548
Sugar alcochol (C6),0.0969,0.1523625,0.81712191,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.132678631,0.179738591
Taurine,0.823,0.874208889,0.058384782,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.044498483,0.062810397
Tauro-a/b-Muricholic acid,0.158,0.22477381,0.648254294,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.431048077,-1.214079306
Taurochenodeoxycholic acid,0.335,0.42815508,0.368398899,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.614472039,-0.70258073
Thiamine,2.00E-07,9.56E-06,5.019542108,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,4.982946145,2.316998982
Threonic acid,0.478,0.582867347,0.234430274,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.038019836,0.053834013
Threonine,0.03,0.056904762,1.244851389,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.160438355,0.214669885
Thymidine,0.323,0.415037634,0.381912521,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.939031318,-0.09075482
Tiglic acid,0.0026,0.007225581,2.141127202,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.616787537,-0.697154481
Traumatic acid,0.000539,0.001981862,2.702926691,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.721000706,-0.471927423
Trigonelline,1.98E-05,0.000152652,3.816298603,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.691338808,1.428324021
Triisopropanolamine,0.522,0.63328934,0.198397822,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.778371802,-0.361468649
Trimethylamine N-Oxide,0.377,0.469286458,0.328561978,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.376143558,0.460630979
Tryptamine,0.112,0.172696774,0.762715775,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.137995924,0.18649539
Tryptophan,0.0712,0.117357241,0.930490108,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.118836385,0.161999077
Tyrosine,1.98E-05,0.000152652,3.816298603,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.534327518,0.617606474
Uracil,0.047,0.082595588,1.083043149,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.453427686,1.294798749
Uric acid,0.0832,0.135270748,0.868796108,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.404277675,0.489828235
Uridine,0.0431,0.077450376,1.11097647,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.600213873,0.678264738
Valine,0.0167,0.034706957,1.459583468,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.193264707,0.254914118
Xanthosine,0.03,0.056904762,1.244851389,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.832779284,0.874033057
Xylazine,0.904,0.92727897,0.03278959,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.027474657,0.03910281
"[(1S,4S,6S)-6-Isopropyl-3-methyl-4-{2-oxo-2-[4-(2-pyrimidinyl)-1-piperazinyl]ethyl}-2-cyclohexen-1-yl]acetonitrile",0.000851,0.002824847,2.549005035,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.590428221,-0.760166415
a/b/ω-Muricholic acid,0.000333,0.001396263,2.855032721,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.073617509,-3.76380726
cis-Aconitic acid,1.27E-05,0.000121412,3.915738387,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,7.053196462,2.818277226
dCytidine,0.138,0.198686747,0.701831101,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.928765193,-0.106614189
dUridine,0.769,0.843077982,0.074132253,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.027480239,0.039110648
trans-3-Hydroxycinnamic acid,0.00114,0.0036328,2.439758511,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.104737465,1.07364029
α-aminobutyric acid/γ-Aminobutyric acid,4.31E-08,3.43E-06,5.464246084,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.393283505,1.258991306
β-D-Glucopyranuronic acid,0.12,0.17925,0.746540836,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.678013374,-0.560614364
δ-Gluconolactone,0.000733,0.002538942,2.595347215,PBS + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.677788866,0.746561178
(-)-Camphanic acid,1.65E-06,7.30E-06,5.136511915,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.31095811,-1.685207849
"(8aR,12S,12aR)-12-Hydroxy-4-methyl-4,5,6,7,8,8a,12,12a-octahydro-2H-3-benzoxecine-2,9(1H)-dione",1.45E-11,6.93E-10,9.159204101,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,4.533332959,2.180572127
(R)-Equol,7.57E-07,3.77E-06,5.423747457,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.649081594,1.405492281
"1,4a-Dimethyl-6-methylene-5-[2-(2-oxo-2,5-dihydro-3-furanyl)ethyl]decahydro-1-naphthalenecarboxylic acid",9.10E-05,0.000278833,3.554655309,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.483442246,0.56894876
1-Methyl Adenosine,0.62,0.729950739,0.136706447,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.978544483,-0.031290661
1-Phenyl-3-methyl-5-pyrazolone,0.0195,0.03820082,1.417927318,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.439689774,0.525757972
10-HDA,0.398,0.514172973,0.288890755,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.19892433,0.261740606
11-α-Hydroxy-17-methyltestosterone,0.00291,0.006818529,2.166309282,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.420757449,-1.248939281
"17-(1-Hydroxyethyl)-10,13-dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-one",0.201,0.294717791,0.530593646,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.119769417,1.083907341
1H-indene-3-carboxamide,0.00562,0.012210727,1.913258469,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.375099423,0.459535933
"2,3,4-Trihydroxybenzoic acid",1.37E-06,6.30E-06,5.200884876,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,3.297776878,1.721493792
2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid,0.00217,0.005238687,2.28077756,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.346555922,0.429274146
2-Aminoadipic acid,0.114,0.184094595,0.734958963,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.15322604,0.205675318
2-Hydroxyisocaproic acid,0.211,0.305630303,0.514803588,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.17877408,0.237287243
2-Hydroxyoctanoic acid,4.07E-07,2.21E-06,5.655460366,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.244671676,-2.031080996
2-Hydroxyphenylalanine,2.32E-08,1.79E-07,6.747475808,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,3.643945182,1.865501256
2-Hydroxyvaleric acid,0.862,0.923847534,0.034399696,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.154143285,0.206822344
2-Oxoglutaric acid,0.0491,0.090268462,1.044463959,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.463252118,0.549178367
2-[(1S)-1-Hydroxyethyl]-4(1H)-quinazolinone,0.698,0.798191388,0.097892963,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.866735601,-0.20633613
2/3-Hydroxybutyric acid,2.40E-06,1.02E-05,4.989578884,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.24182834,-2.04794477
20 β-Dihydroprednisolone,0.00353,0.008112212,2.090860733,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.423617265,-1.239166705
"3,4-Dihydroxybenzenesulfonic acid",5.08E-08,3.79E-07,6.420888365,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,9.641910626,3.269319057
"3,4-Dimethoxyphenylacetic acid",0.0167,0.033540336,1.474432589,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.667501612,-0.583156775
"3,5-Dimethoxybenzoic acid",0.035,0.065351563,1.184744024,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.717563481,-0.478821625
"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",1.45E-11,6.93E-10,9.159204101,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,8.532763223,3.093013015
3-(2-Hydroxyethyl)indole,0.00737,0.015868739,1.79945759,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,3.748822745,1.906437613
"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione_1",2.90E-11,1.16E-09,8.937355352,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,13.61073712,3.766673297
"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione_2",1.02E-10,2.44E-09,8.613001927,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,7.260059918,2.859981455
3-Aminosalicylic acid,0.00513,0.011566698,1.936790599,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.597197274,-0.743720515
3-Hydroxy-2-methyl-4-pyrone,0.00104,0.002644255,2.577696613,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.343384154,-1.542104629
3-Indoxylsulfuric acid,1.65E-06,7.30E-06,5.136511915,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.968025004,0.976748551
3-Methyl-2-oxovaleric acid,0.008,0.017071429,1.767730135,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.736204693,-0.441821149
3-Methylhistidine,1.33E-05,4.82E-05,4.317294394,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.656063288,-0.608093102
3-Phenyllactic acid,0.543,0.653665,0.184644768,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.368867258,0.452982553
3-Ureidopropionic acid,0.108,0.178013793,0.749546346,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.245244164,0.31642865
3-tert-Butyladipic acid,0.201,0.294717791,0.530593646,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.0356622,0.050553519
"4,8-Dihydroxyquinoline-2-carboxylic acid",9.25E-07,4.33E-06,5.363030542,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.671014309,1.417387705
4-Acetamidophenol,0.301,0.406435028,0.39100887,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.316504475,0.396712425
4-Amino-3-hydroxybenzoic acid,0.799,0.87596789,0.057511813,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.096806481,0.133309001
4-Coumaric acid,2.21E-07,1.29E-06,5.889993682,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,9.332275805,3.222228945
4-Guanidinobutyric acid,0.000472,0.001253422,2.90190261,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,3.319367023,1.730908157
4-Hydroxy xylazine,0.189,0.287713376,0.541039947,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.627684049,-0.671889549
4-Hydroxybenzaldehyde,9.42E-06,3.57E-05,4.446891746,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.888677479,1.530409136
4-Hydroxyhippuric acid,0.277,0.376153409,0.424634998,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.24831265,0.319979314
4-Hydroxyproline,0.00427,0.009719333,2.012363523,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.184363723,0.244112207
4-Phenolsulfonic acid,0.904,0.951788546,0.021459526,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.971249663,-0.042085903
"4-cyclopropyl-6-methoxy-1,3,5-triazin-2-amine",2.32E-08,1.79E-07,6.747475808,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,10.17351958,3.346746968
"5,6-dimethyl-4-oxo-4H-pyran-2-carboxylic acid",0.947,0.975573276,0.010740105,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.046546429,0.065636317
5-Hydroxyindole,2.00E-06,8.69E-06,5.060934793,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.073062358,1.051763514
5-Hydroxytryptophan,0.108,0.178013793,0.749546346,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.886233617,-0.174241042
5-Methoxysalicylic acid,0.231,0.326680473,0.485876824,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.982853004,-0.024952433
5-Methoxytryptophan,1.45E-11,6.93E-10,9.159204101,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,6.478121061,2.695575429
5-Methylcytosine,1.02E-10,2.44E-09,8.613001927,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.950048702,1.560738772
5-Methyluridine,0.0634,0.114792424,0.940086772,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.938180754,-0.09206219
"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",8.18E-06,3.15E-05,4.501240485,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.628744886,-0.669453335
7-Oxobenz[de]anthracene,2.02E-09,2.54E-08,7.595004331,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,6.144730263,2.619349682
Acetanilide,1.41E-09,1.98E-08,7.702831908,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.706320142,0.770888352
Acetohydroxamic acid,6.91E-05,0.000214479,3.668614777,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.660042328,-0.599369548
Acetyl-β-methylcholine_1,0.698,0.798191388,0.097892963,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.920340876,-0.119759789
Acetyl-β-methylcholine_2,1.45E-11,6.93E-10,9.159204101,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,4.033169398,2.011914002
AcetylCarnitine,4.91E-06,1.99E-05,4.701372619,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.611055722,-0.710624151
Acetylcholine,0.00871,0.018422035,1.734662388,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.799574378,-0.322695852
Acrylic acid_1,0.925,0.957034632,0.019072346,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.010124451,0.014533049
Alanine,6.53E-08,4.34E-07,6.362991419,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.602373712,0.680210658
Anserine,0.925,0.957034632,0.019072346,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.980121846,-0.028966983
Arginine,0.355,0.476657303,0.321793748,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.18802696,0.248567575
Ascorbic acid,0.461,0.573848958,0.241202402,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.894573676,-0.160727789
Asparagine,5.41E-09,4.97E-08,7.303378182,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.572595802,0.653147908
Aspartic acid,0.0718,0.127112593,0.895811423,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.734930154,-0.444320949
Betaine,2.02E-09,2.54E-08,7.595004331,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,1.896746405,0.923526803
Biotin,2.76E-10,6.00E-09,8.222085702,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,2.99886512,1.584416636
Butyrylcarnitine,0.000933,0.00239771,2.620203404,A. fumigatus wt + Cortisone acetate vs A. fumigatus delta_pptA + Corisone acetate,0.581564914,-0.781987862
